provider_id,category_id,product_name,model,year,color,km,price
387,IKX,Kia,Cadenza,2004,LightSkyBlue,259359,16688
387,EGI,Bentley,Continental GT Speed,2002,Magenta,64629,15823
387,BZX,Nissan,Rogue,2002,Red,197812,31248
387,ARM,Alfa,Romeo 6C,2001,Cornsilk,126330,21612
387,AYZ,Toyota,Sequoia,2022,SlateGray,89426,43847
387,XDI,BMW,i3,2020,PaleGoldenRod,74748,17764
387,JSN,Volvo,XC40,2014,PaleGoldenRod,109917,32839
387,UKO,Aston-Martin,DB11,2007,MidnightBlue,176385,16191
387,JWE,Chevrolet,HHR,2011,HoneyDew,17699,36797
387,SUE,Volvo,XC40,1997,Chartreuse,245766,18724
387,LLQ,Volkswagen,Tiguan,2023,MistyRose,209862,27618
387,FEC,Dodge,Avenger,2013,DodgerBlue,262513,28067
387,CAV,Porsche,Cayman GT4,2003,DarkKhaki,4261,20229
387,EDD,Mercedes-Benz,AMG GT,2005,DarkOrange,39122,15249
388,DME,Volvo,V90,2010,MediumBlue,110415,38170
388,XNU,Ferrari,Monza SP1,2003,SeaShell,82397,27305
388,ZDC,Maserati,Alfieri,2014,Orchid,73143,24756
388,IAA,Aston-Martin,Vantage,2005,SlateGray,40881,28585
388,NWZ,Alfa-Romeo,Spider,2000,Silver,109575,39730
388,ZJK,Mercedes-Benz,C-Class,2012,PeachPuff,208442,36240
388,RAS,Nissan,370Z,2002,FloralWhite,98146,20204
388,JPD,Volvo,V90,2023,MediumOrchid,205857,26950
388,ISD,Honda,Passport,2006,LawnGreen,254085,26325
388,RCP,Kia,Stinger,2004,PaleGreen,175023,32727
388,ZLY,Acura,RLX,2004,DarkGoldenRod,125055,30145
388,KPD,Mini,Convertible,2006,SpringGreen,62416,42670
388,YTW,Genesis,Mint,1998,SaddleBrown,19385,43105
388,RPS,Mini,Cooper,1997,Tan,2011,23792
388,KIQ,Lamborghini,Huracan Evo,2002,DarkKhaki,119795,19177
389,SNU,Volvo,XC40,2023,BlueViolet,205796,29494
389,ZCU,Toyota,Land Cruiser,2013,DarkSlateBlue,61487,22038
389,VYG,Mini,Coupe,2013,WhiteSmoke,82889,32080
389,NZW,Mazda,RX-4,2021,RosyBrown,260675,44138
389,TOO,McLaren,720S,2009,DimGray,10495,38423
389,SOY,Bugatti,Chiron,2006,GhostWhite,58904,44725
389,QFV,Kia,Sorento,1996,SandyBrown,121829,34691
389,GAZ,Subaru,Ascent,2003,PaleGoldenRod,239560,32388
389,XZV,Lexus,LX,2007,Navy,155978,43254
390,DFO,Aston-Martin,Superleggera,2004,DarkSalmon,199727,21211
390,ELF,Buick,Regal,1996,DeepSkyBlue,162199,26493
390,AYP,Lexus,LX,1997,Brown,101889,43527
390,OFT,Lamborghini,Centenario,2018,MediumAquaMarine,237064,22196
390,JXH,Subaru,Outback,2021,DarkCyan,166513,26560
390,OKJ,Lamborghini,Urus,2008,LemonChiffon,80645,34829
390,SWE,Cadillac,XT5,2013,Orange,107624,15286
390,JGX,Honda,Civic,1997,BlanchedAlmond,87023,35626
390,IKJ,Infiniti,QX30,2013,Gray,256223,39996
390,OYQ,Honda,HR-V,1997,Moccasin,48170,24436
390,JIC,McLaren,570S,2010,OldLace,138211,26823
390,ZBT,Volvo,XC60,2017,Aquamarine,91864,30289
390,XYB,Genesis,G90,2006,MediumSeaGreen,176224,25931
390,ERG,Honda,Ridgeline,1997,PaleGreen,262237,17145
390,XLJ,Porsche,Cayenne,2015,Crimson,220259,17159
390,OVU,Subaru,Impreza,2013,Black,114862,41040
390,TTL,Chevrolet,Traverse,2015,MediumBlue,131193,28344
390,JLR,McLaren,675LT,1999,HotPink,143379,36527
391,IBL,Subaru,Impreza,2005,LightSlateGray,248620,36458
391,ZWW,Hyundai,Venue,1997,YellowGreen,57094,16481
391,RXO,Nissan,Maxima,2021,PaleTurquoise,211593,18156
391,YKU,Jaguar,I-PACE,2019,FloralWhite,92694,26298
391,KJC,Rolls-Royce,Dawn,2007,MediumBlue,221820,29093
391,RWW,Rolls-Royce,Silver Shadow,2008,Moccasin,181089,35322
391,DMF,McLaren,720S,2008,DimGray,137856,18475
391,YHT,Genesis,G90,2019,LavenderBlush,10617,34791
391,SLU,Tesla,Model Semi,2007,Gainsboro,159988,36064
391,SNY,Volkswagen,Atlas,1996,LightSkyBlue,126624,17480
391,CTI,Dodge,Durango,2022,PaleGoldenRod,13255,31091
392,WJG,Mitsubishi,Eclipse,2013,LimeGreen,232498,18474
392,IWJ,Jaguar,F-PACE SVR,2015,LawnGreen,113921,24262
392,GGM,Nissan,Kicks,2014,Tomato,255823,43622
392,NGN,Toyota,RAV4,2012,MediumVioletRed,89743,19692
392,YHL,Volvo,V90,2022,SkyBlue,59182,36599
392,UAC,Genesis,Essentia,2021,Aquamarine,153058,37803
392,TYK,Mercedes-Benz,C-Class,2021,PaleTurquoise,76013,23535
392,SFW,Ferrari,488 Pista,2008,Salmon,85242,28833
392,VMD,BMW,7 Series,2007,Olive,201987,28111
392,OFR,McLaren,650S,2020,Ivory,252460,23358
392,RMB,Infiniti,QX50,2013,DarkGreen,263046,19814
392,ELM,Genesis,Essentia,2001,DarkGray,43508,27202
392,AAV,Buick,Riviera,1996,Bisque,69994,20534
392,LZI,Jeep,Cherokee,2020,LightGray,196411,35060
392,GXM,Jaguar,F-PACE SVR,2011,DarkKhaki,33658,23900
392,DAI,Mazda,RX-8,2010,Pink,132163,41250
393,XDK,Dodge,Journey,2014,MistyRose,43828,41823
393,LQG,Mazda,RX-7,2012,Wheat,17453,23764
393,VDQ,Ferrari,Roma,2013,Olive,187824,26815
393,CBT,Infiniti,QX70,2010,BurlyWood,185617,34905
393,NGP,Volvo,XC40,1997,DarkViolet,22816,40462
393,LIT,BMW,7 Series,1998,OliveDrab,127138,34569
394,DHP,Volkswagen,Touareg,1998,SkyBlue,164374,35682
394,ICE,Mazda,RX-7,2017,MediumVioletRed,99949,38213
394,CKT,Alfa Romeo,Giulia,2006,GoldenRod,23433,33763
394,GBI,Dodge,Magnum,1997,Crimson,54983,28172
394,QRQ,Bugatti,Chiro Sport,2002,Yellow,156020,39287
394,WMW,Chrysler,300,2011,Blue,251703,26538
394,ARC,Dodge,Avenger,2021,LawnGreen,226360,26475
394,FJD,Ford,Ranger,2020,HoneyDew,112464,20112
394,XHD,Mercedes-Benz,C-Class,2014,BurlyWood,103144,43881
394,PMG,Tesla,Model 3,2000,DarkRed,40870,17492
394,IRM,Lexus,LM,2010,Azure,75796,26391
394,YHL,Mitsubishi,Eclipse,2011,MintCream,36592,30393
394,SVU,Mitsubishi,Eclipse,1997,DarkOrange,266355,15300
394,BGG,Nissan,Armada,2009,LightSlateGray,98529,36029
394,GGM,Ferrari,Roma,2009,Teal,115618,33927
394,TSA,Bentley,Mulsanne,2015,Orange,40668,30296
394,CXW,Kia,Sorento,2015,Fuchsia,239160,26220
395,RVG,Lamborghini,Huracan,1996,LightPink,175291,40299
395,UCL,Infiniti,Q50,2018,LawnGreen,252960,36299
395,MKS,Infiniti,QX60,2019,DarkSlateBlue,64288,41889
395,WSP,Alfa Romeo,4C,1997,DarkOrchid,185410,29775
395,VNU,Chevrolet,HHR,1996,Khaki,38657,25944
395,KUA,Maserati,Sebring,2014,Black,179008,23828
395,DQL,Cadillac,XT8,2020,NavajoWhite,25284,21996
395,FJD,Chevrolet,Sonic,1999,DarkOliveGreen,269312,20925
395,DCP,Genesis,Essentia,2008,Gainsboro,261410,35842
395,QXM,Mini,Cooper,2023,LightSeaGreen,268212,20540
395,HUV,Cadillac,XT6,2000,Cyan,129262,17141
395,OAT,LandRover,Range Rover Velar,2001,Lime,164021,28526
395,BNN,Jeep,Liberty,2012,Peru,118664,17891
395,SEP,Jeep,Renegade,1999,GhostWhite,1388,24344
395,BEI,Dodge,Grand Caravan,2015,Cornsilk,206031,32762
396,EJR,McLaren,600LT,2005,OldLace,184911,39361
396,YNI,Acura,TSX,2021,Chartreuse,109805,31391
396,LNH,BMW,X6,1997,MediumTurquoise,21635,16218
396,MSH,Ford,Expedition,2010,LightSkyBlue,228265,27978
396,ILV,Volkswagen,Tiguan,1998,LightGoldenRodYellow,227563,29798
396,YDA,Rolls-Royce,Cullinan,2021,DarkSlateBlue,101376,40709
396,XVJ,Cadillac,XT8,1999,DeepPink,152815,20633
396,RLK,GMC,Acadia,2019,DarkOliveGreen,138485,42074
396,EFZ,Mazda,MX-3,2002,Purple,231225,41362
396,KES,Mazda,RX-7,2006,Peru,12945,22251
396,DRR,Hyundai,Kona,2022,RosyBrown,93630,19816
396,URA,Mini,Superleggera,2017,Coral,29855,32559
396,VBX,Mercedes-Benz,GLC,2015,PeachPuff,12615,33874
396,DDN,Lamborghini,Urus,1998,RoyalBlue,84019,18640
396,POY,Porsche,911,1999,RoyalBlue,237079,19113
396,RQK,Nissan,370Z,2018,Salmon,82822,33011
397,EQY,GMC,Sierra,2017,LightGreen,106916,43141
397,DPO,Genesis,G70,2017,HotPink,14390,44318
397,GXU,BMW,X7,2005,DarkBlue,14735,33056
397,EVC,Ford,Escape,2015,DeepPink,147583,39949
397,EVN,Acura,RDX,2011,Yellow,267301,33488
397,NBK,Cadillac,Escalade,2001,Aqua,142404,33881
397,QIP,Honda,HR-V,1998,LemonChiffon,180796,39513
397,RHK,Volvo,V60,2001,MediumOrchid,141033,30852
397,MKS,Honda,Passport,2017,LawnGreen,120281,42952
397,LLY,Acura,ZDX,2015,Green,149537,33489
397,LSU,Mitsubishi,Galant,1997,Gray,49132,42601
397,XSP,Lexus,RC,2003,DarkBlue,147158,16499
397,WNG,Porsche,718 Cayman,1999,DarkOrchid,88872,37953
397,API,Aston-Martin,Superleggera,2017,LightPink,30268,28241
397,IKZ,Kia,Stinger,2012,DarkSeaGreen,52079,21607
397,VWW,Ford,Expedition,2003,Orchid,15882,44252
397,GAV,Toyota,4Runner,2003,Ivory,97302,27333
397,OYY,Land Rover,Defender,1997,LightSalmon,55643,38072
397,PKY,Jaguar,XE,2005,DeepSkyBlue,139911,29768
397,HGP,Tesla,Model 3,2002,LemonChiffon,223521,32794
398,RBA,Buick,Riviera,2020,LightGoldenRodYellow,168536,38849
398,IBL,Lamborghini,Urus,2004,DarkGoldenRod,109005,25400
398,APR,Audi,Q8,2011,LightPink,6811,23831
398,RLK,Ferrari,488,2023,Orchid,99719,38489
398,PRW,Genesis,G80,2005,Lavender,102296,29762
398,OWC,Buick,Encore,1999,DarkKhaki,145564,17681
398,TLC,Kia,Cadenza,2022,DarkGoldenRod,59106,20390
399,HIS,Maserati,Sebring,2012,GhostWhite,185346,21573
399,QSQ,Tesla,Model Y,2009,Ivory,150254,36630
399,EWY,Aston-Martin,One-77,1997,Teal,84314,40134
400,ROK,Alfa Romeo,Stelvio,1996,MediumVioletRed,241232,41305
400,XKH,Jaguar,XF,2008,Cyan,10953,38291
400,BWV,Subaru,BRZ,2008,Aquamarine,179299,24001
400,HVC,Cadillac,XT5,2021,GoldenRod,247437,29901
400,AOC,Nissan,Armada,2021,AliceBlue,122921,42657
400,AWJ,Mercedes-Benz,GLB,2016,Orange,85396,25449
400,XIN,Nissan,Armada,2011,DarkRed,21700,43306
400,GMM,Dodge,Charger,2001,SaddleBrown,190407,40444
400,WOY,Chevrolet,Equinox,2018,DarkSalmon,158132,32183
400,ICK,Rolls-Royce,Wraith,1996,Red,174592,38439
400,HCL,Cadillac,Escalade,2017,RosyBrown,71258,18101
400,RPW,Cadillac,Escalade,2006,Moccasin,202231,31292
400,HDX,Mazda,MX-3,2017,SaddleBrown,66119,32537
400,GCU,Infiniti,Q60,2017,BlueViolet,213049,23927
400,AQZ,Tesla,Model Cybertruck,2018,Crimson,146311,32997
400,PXK,Mitsubishi,Galant,2014,DarkMagenta,205119,38028
400,ZGH,Jaguar,I-PACE,2013,PapayaWhip,220517,34223
400,ORB,Tesla,Model S,2007,Coral,170499,37429
401,FHS,BMW,X5,2005,Pink,173099,32551
401,UCL,Volkswagen,Touareg,2017,HotPink,127885,34985
401,TCN,Acura,RDX,2010,LightPink,97774,26392
401,KIK,Rolls-Royce,Cullinan,2004,White,136119,20307
401,XCO,Acura,RSX,2019,Aqua,119185,37531
401,OKJ,Mercedes-Benz,GLC,2004,SpringGreen,146026,37313
401,HZF,Bugatti,Chiro Sport,2002,MediumSpringGreen,211411,20470
401,ZDT,Bugatti,Bolide,2001,HotPink,118143,25503
401,RBB,Cadillac,XT7,2017,Bisque,261019,40303
402,ZEW,Bugatti,La Voiture Noire,2009,DarkGray,118257,21443
402,EJN,Infiniti,Q50,2013,Purple,35436,25510
402,LNV,Rolls-Royce,Wraith,2001,LightYellow,193971,43088
402,PXI,Genesis,G80,2019,LightSteelBlue,204583,33172
402,WXI,Ford,Explorer,2005,DarkKhaki,67980,19012
402,VHF,Audi,A8,2001,OrangeRed,65514,35745
402,ZLY,McLaren,P1,2020,Lavender,103241,15455
402,KJC,Alfa-Romeo,Spider,2015,Sienna,250417,26309
402,EGS,Volkswagen,Tiguan Allspace,2023,DeepSkyBlue,171262,18490
403,KWF,Rolls-Royce,Dawn,2018,MidnightBlue,56646,34742
403,HDX,Bugatti,Divo,1998,SpringGreen,43814,24460
403,KJI,Jaguar,XK,2021,Orange,50195,30524
403,SUG,Tesla,Model Y,2001,Yellow,28259,23255
403,URF,Toyota,C-HR,2003,MediumSlateBlue,76893,27552
403,WLW,McLaren,720S,2002,DarkBlue,163536,41502
403,CYH,Mercedes-Benz,EQC,1999,Gray,160025,28426
403,ZAF,Mazda,CX-30,2004,Azure,121869,24872
403,KJC,Mazda,CX-30,2011,Tomato,211272,31828
403,CDB,Porsche,718 Cayman,2023,WhiteSmoke,105343,23690
403,XWM,Toyota,C-HR,2011,Pink,248151,31065
403,PMO,McLaren,650S,2016,ForestGreen,19332,21139
404,JBM,Toyota,Camry,1999,DimGray,52904,22211
404,SZQ,Genesis,Mint,1997,Olive,103371,30952
404,SGZ,Rolls-Royce,Corniche,2003,Gold,76486,32387
404,RHC,Rolls-Royce,Phantom,2011,Peru,223521,42950
404,VYU,Dodge,Magnum,2009,Bisque,238276,35190
404,DIU,Porsche,911,2003,CadetBlue,226998,18860
404,FVM,McLaren,765LT,2003,White,89177,38067
404,JEK,Cadillac,XT4,2004,Olive,82755,27661
404,XDK,Toyota,Prius,2019,MediumBlue,244192,31966
404,XCE,Buick,Skylark,2018,BurlyWood,125353,42735
404,DRQ,Audi,A6,1999,Gray,187186,25421
404,LDP,Volkswagen,Atlas,2015,PaleTurquoise,23907,30018
404,KBP,Volvo,XC40,2003,Blue,197189,38198
405,FPP,Volvo,S60,2010,Plum,130491,20376
405,PNJ,GMC,Terrain,2006,Lime,250692,44585
405,QXT,Jaguar,XF,2016,FloralWhite,67777,25678
405,MZH,Kia,Stinger,2014,LightSlateGray,178227,30502
405,JBK,Volvo,S60,2016,RosyBrown,224566,22390
405,PPG,Ford,Explorer,2015,LemonChiffon,224884,35767
405,OED,Maserati,Spyder,2013,MediumSpringGreen,196021,23690
405,NLN,Honda,Element,2010,SlateBlue,211713,22201
405,TRS,Honda,CR-V,2001,PapayaWhip,20298,28953
405,OSZ,Volvo,S60 Cross Country,2004,DimGray,197891,41467
405,EUD,Audi,A6,2008,DarkGray,182552,33749
405,GZA,Aston-Martin,V8 Vantage,1997,PowderBlue,133767,18834
405,KSN,Mercedes-Benz,AMG GT,2021,Azure,90542,43535
405,LGZ,Jaguar,F-Type,2000,LightSkyBlue,258394,39735
405,MLG,Chevrolet,HHR,2005,SlateGray,124392,26707
405,EJY,Mazda,MX-5,2009,LightGoldenRodYellow,238268,23425
405,EPZ,Jeep,Wrangler,2000,Sienna,136088,29296
406,SGM,Alfa,Romeo 8C,2009,MediumSeaGreen,711,42409
406,IYW,Cadillac,XT4,2013,DarkSalmon,176945,23624
406,RGY,BMW,X3,2011,Salmon,255770,35302
406,ZYM,Kia,Telluride,2015,Aqua,61015,40655
406,PKW,Honda,Element,2019,HoneyDew,207345,20546
406,ILL,Audi,A8,2014,DeepSkyBlue,207142,23503
406,VEU,Ferrari,SF90 Stradale,2017,BlanchedAlmond,189006,39806
406,QZD,Volkswagen,Tiguan Allspace,2001,DimGray,133130,18473
406,IKZ,Ford,Mustang,2008,Fuchsia,201834,30686
406,ONY,Audi,Q8,2022,SpringGreen,46446,35075
406,ONL,Chevrolet,Silverado,2012,DarkOliveGreen,210109,28977
406,REN,Mercedes-Benz,EQC,2019,Cornsilk,29028,24926
406,TXV,Acura,ILX,2009,LightGray,57569,23950
407,CDB,Land Rover,Range Rover LWB,2000,Navy,69591,18225
407,FPU,Porsche,Cayman GT4,1998,DeepPink,52532,35542
407,AVW,Lamborghini,Gallardo,2005,DarkSlateBlue,183662,19722
407,AKS,Lamborghini,Aventador,1999,OrangeRed,130798,27424
407,WJG,Jeep,Comanche,2015,LightBlue,155024,32173
407,CCZ,Land Rover,Defender,2009,FloralWhite,248400,33692
407,LBB,Tesla,Model 3,2022,CadetBlue,150625,24419
407,KKI,Subaru,SVX,2012,LightSkyBlue,179340,30997
408,UGG,Toyota,RAV4,2022,SpringGreen,35029,39766
408,IUI,Lexus,ES,2022,Navy,77082,20265
408,CKI,Audi,Q5,2017,IndianRed,242619,43705
408,QVG,Porsche,911 GT3,2022,Beige,42200,41009
408,LAE,Tesla,Model S,1996,Silver,137639,23818
408,DVU,Mazda,CX-30,2018,Beige,76339,15319
408,SNY,Jaguar,XJ,2018,RosyBrown,200336,26271
408,UGK,Jeep,Gladiator,2006,Wheat,39978,20579
408,CVI,Acura,ZDX,2011,MediumSlateBlue,9088,37237
408,JUX,Nissan,Murano,2020,GhostWhite,183531,27591
408,RTK,Dodge,Nitro,2002,LightSlateGray,234813,38647
408,NBX,Volkswagen,Golf,2005,Bisque,192420,24309
408,YJL,Volkswagen,Arteon,2002,DarkOliveGreen,33316,19345
408,JKJ,Jeep,Renegade,1997,SaddleBrown,98524,43136
409,CJO,Rolls-Royce,Cullinan,2022,LightGray,235582,33121
409,BXG,Ford,Edge,2020,PaleGoldenRod,102520,22380
409,AHH,McLaren,675LT,2014,Maroon,241169,32988
409,LLQ,Audi,Q3,1997,Gold,120308,25045
409,YDU,Alfa Romeo,Giulia,2021,MediumAquaMarine,262584,43602
409,SRN,Aston-Martin,Vantage,2018,DarkSeaGreen,250081,22497
409,LLY,Lamborghini,Urus,2018,Beige,19378,24692
409,OBB,Honda,Passport,1998,SpringGreen,544,40475
409,RWW,Chevrolet,Trax,1999,OliveDrab,15284,34811
409,ETB,Nissan,Armada,2000,PaleGreen,133199,30191
409,KOW,Alfa Romeo,TZ3 Stradale,1997,RosyBrown,85093,20079
409,XAW,Bugatti,La Voiture Noire,2016,DarkOrchid,248272,40515
410,WEW,Jeep,Renegade,2023,SteelBlue,71330,40502
410,RLR,Subaru,Justy,1999,NavajoWhite,86363,24185
410,KXM,LandRover,Range Rover Velar,2011,OliveDrab,239851,28082
410,OBC,Honda,Passport,2000,Orange,156109,21143
410,XKH,Ferrari,488,2011,Black,264878,29381
410,ZDJ,Tesla,Model Semi Truck,1998,MediumAquaMarine,183461,28855
410,XMK,Bentley,Bentayga Speed,2009,Silver,251263,23864
410,BYQ,Alfa Romeo,Montreal,2022,LemonChiffon,14368,15904
410,NAN,Mini,Convertible,2015,LightSalmon,68375,28957
410,EIE,Land Rover,Range Rover Sport,2012,MediumSeaGreen,175737,29134
411,DEM,Volkswagen,Passat,2022,DarkTurquoise,208219,38566
411,HWK,Toyota,Tundra,2003,RoyalBlue,256337,21468
411,ETZ,Jeep,Gladiator,2011,DarkSlateGray,143311,24095
411,PRW,Dodge,Challenger,2007,Ivory,223330,42362
411,MKV,Volvo,XC60,2013,DodgerBlue,54871,39466
411,IRS,Porsche,911 GT3,1997,SeaGreen,216591,16008
411,TDP,Bugatti,Chiron,2017,Bisque,28834,25988
411,VVZ,Mazda,MX-3,1999,MediumSpringGreen,266922,40396
411,OSM,McLaren,P1,2014,Plum,147125,22888
411,PJQ,Maserati,Quattroporte,2019,PaleTurquoise,222049,16554
411,KMN,Jeep,Liberty,1996,Red,52491,21773
411,IYN,Bentley,Continental GT,1998,DeepSkyBlue,85738,43574
412,LRB,Honda,CR-V,1999,OrangeRed,229114,18121
412,ZAI,Mazda,MX-5,2004,DarkKhaki,257364,40450
412,GPQ,Tesla,Model 3,2022,MidnightBlue,188414,32399
412,VFO,Genesis,G80,2005,Gainsboro,244380,31275
412,QWG,Cadillac,XT4,2023,MintCream,177524,30588
412,YPC,Acura,TSX,2012,SkyBlue,165612,42594
412,IYU,Dodge,Dart,2023,DodgerBlue,170192,27249
412,OWH,Cadillac,XT4,2003,Fuchsia,233736,18182
412,UXY,Genesis,G90,2014,SeaShell,225640,27722
412,OYX,Maserati,Alfieri,2013,MediumAquaMarine,36632,16276
412,GKA,Rolls-Royce,Ghost,2011,Beige,259050,43173
412,SAR,Ferrari,F12 Berlinetta,2000,LightGreen,81517,20997
413,BYJ,Chevrolet,Spark,2018,MintCream,171792,24980
413,BIG,Chevrolet,Traverse,2023,Purple,74812,26826
413,OIU,Buick,Skylark,2005,Pink,151155,24043
413,JBF,Mercedes-Benz,GLC,2001,AliceBlue,176319,36503
413,YST,Dodge,Grand Caravan,1997,DarkSlateBlue,91187,22756
413,XZV,Tesla,Model X,1997,Salmon,140994,29519
413,HJT,Jaguar,XK,2019,Chartreuse,142644,20685
414,MVN,Toyota,Sequoia,2018,Sienna,101782,43230
414,OQX,Infiniti,Q50,2023,Beige,169819,40423
414,NWF,Tesla,Model ATV,2017,SkyBlue,242425,17954
414,JMY,Ferrari,Portofino,2007,DarkBlue,5154,42213
414,WZR,Toyota,Camry,2004,HotPink,206193,20744
414,EGY,Volvo,S60 Cross Country,2021,Bisque,71917,29227
414,IOX,Hyundai,Venue,2022,PeachPuff,5861,37606
414,GHF,Tesla,Model S,2018,MistyRose,225004,16305
414,XQR,Bentley,Bentayga Speed,2005,Peru,11595,42323
414,DHL,GMC,Sierra HD,2002,LightPink,89288,37623
414,QSY,Mini,Coupe,2002,LightYellow,170060,44631
414,YMS,McLaren,720S Spider,2013,Maroon,238893,40106
414,DPC,Honda,CR-Z,2011,MediumVioletRed,223730,25157
414,XZO,Lamborghini,Huracan,2008,LightGray,178586,28221
415,EEF,Infiniti,QX60,2012,MediumSlateBlue,248631,20302
415,NZS,Audi,Q3,2012,Aquamarine,62449,15712
415,ISH,Lamborghini,Veneno,2014,DarkGoldenRod,219336,40870
415,UQP,Tesla,Model Semi,2012,BlueViolet,148550,23578
415,XBV,Tesla,Model 3,2010,DarkMagenta,106883,15406
415,EOE,Audi,Q5,2001,MediumSpringGreen,130638,31304
415,FJB,Hyundai,Elantra,2019,DarkGreen,102752,39461
415,UXU,Honda,HR-V,1996,Chartreuse,211092,15702
415,MBE,McLaren,650S,2010,Teal,238341,35472
415,QHS,Mini,Paceman,2000,SandyBrown,249585,26342
416,LWP,Nissan,Armada,2018,Snow,68878,37219
416,GTP,Lexus,RX,1998,DarkTurquoise,202521,24024
416,RCV,Aston-Martin,Superleggera,1997,SkyBlue,109034,32098
416,PNS,Dodge,Durango,2009,IndianRed,36718,32639
416,FQY,Bugatti,Bolide,1996,DarkSeaGreen,214215,17495
417,SOY,Lexus,GX,2015,DeepSkyBlue,11144,35955
417,OTI,Audi,A8,2016,PeachPuff,162989,32600
417,HHC,Porsche,Macan,2008,Teal,55737,32252
417,NEC,BMW,M3,2022,Plum,113216,29421
417,LOT,Tesla,Cybertruck,2004,HotPink,256436,37407
417,OCE,Aston Martin,Vantage Roadster,2005,RosyBrown,212076,22804
417,RJU,Dodge,Charger,2016,YellowGreen,210282,19650
417,XKU,Volvo,XC60,2022,NavajoWhite,144729,31684
417,DXR,Toyota,Tundra,2000,LawnGreen,168099,16712
417,ROK,Bugatti,Chiron Pur Sport,2022,LightSkyBlue,195156,31745
417,PNR,Jaguar,XF,2002,DarkKhaki,80669,28326
417,JQW,Hyundai,Venue,1998,DarkSlateBlue,255805,40732
417,WKF,Jaguar,F-Type,2008,SaddleBrown,13981,37365
417,MPT,Aston-Martin,Superleggera,2015,DarkRed,127589,20703
417,RTE,Nissan,Kicks,1996,DarkSeaGreen,46160,30935
417,MQR,Dodge,Dart,2011,LightGoldenRodYellow,34486,26581
417,IOY,Dodge,Grand Caravan,2005,Snow,185518,22639
417,RMD,Ferrari,Roma,2018,CadetBlue,67146,22405
417,DRN,Bugatti,Chiro Sport,2020,DarkSeaGreen,145548,23627
417,RED,Porsche,911,2021,DarkGray,228598,28733
417,YFT,Dodge,Durango,2015,LightBlue,184872,33172
418,GKH,GMC,Sierra HD,2023,PaleGreen,212023,38963
418,XHU,Bugatti,Veyron Grand Sport,2006,MediumSeaGreen,185098,16755
418,TRQ,Lexus,LX,2010,DarkOliveGreen,39388,36676
418,KXN,Mini,Roadster,2015,PaleGoldenRod,231958,33899
418,LUD,Lamborghini,Gallardo,2003,Blue,50389,23981
418,SLS,Land Rover,Range Rover,1999,LightGreen,145162,15002
418,SQR,Volvo,S60 Cross Country,2001,CornflowerBlue,11823,16398
418,DIM,GMC,Savana,2019,Silver,64580,35265
418,CJO,Honda,CR-V,2015,ForestGreen,210308,42634
418,ZHO,Ferrari,812 Superfast,2006,DeepSkyBlue,13666,15839
418,LUW,Alfa-Romeo,Spider,2005,Ivory,267851,17868
418,NUU,Lexus,LX,2002,MediumVioletRed,161780,26398
418,WKS,Nissan,Armada,1996,MediumBlue,9984,18048
418,UUB,Tesla,Model Y,2011,Turquoise,55330,40662
418,ERI,BMW,7 Series,2018,MediumPurple,55226,38247
418,LUD,Alfa Romeo,Montreal,2003,GoldenRod,48586,30171
418,MXW,Alfa Romeo,TZ3 Stradale,2011,LightPink,217509,40552
419,RVW,Volvo,S90,2022,AntiqueWhite,180219,16057
419,YYO,Infiniti,QX60 Hybrid,2014,LimeGreen,259398,28790
419,DUT,Chevrolet,Trax,2017,Peru,102940,33724
419,UMO,Bentley,Bentayga V8,2005,MintCream,265628,38205
419,LUC,Cadillac,CTS,2017,BlanchedAlmond,54086,42232
419,OAE,Kia,Optima,2016,Coral,97285,38539
419,LEB,Toyota,Highlander,2007,LightSlateGray,77972,23147
419,GCR,Mitsubishi,Outlander Sport,1998,PaleVioletRed,135709,33228
419,AJP,Mini,Cooper,2021,Red,18259,33955
419,YMB,Hyundai,Elantra,2001,Tan,116169,36982
419,MFB,Chevrolet,Blazer,2023,NavajoWhite,237924,30787
419,DAY,Lamborghini,Veneno,2011,YellowGreen,4932,41993
419,KNW,Hyundai,Venue,2009,Azure,54801,17524
419,LLG,Maserati,Sebring,2010,AntiqueWhite,62515,17395
419,LFY,Ford,Ranger,2013,LightGoldenRodYellow,55618,31713
419,TUB,Toyota,Highlander,2010,LightSalmon,176520,28204
419,FSI,Mitsubishi,Galant,2004,SteelBlue,200378,40280
419,UMO,Jeep,Grand Cherokee,2023,SkyBlue,92008,26269
419,ZVH,Aston-Martin,One-77,2006,RoyalBlue,269737,37914
419,TQW,Audi,A8,2001,AliceBlue,44234,38345
420,VKL,Acura,RSX,2008,DimGray,13940,32576
420,YUW,GMC,Canyon,1999,Lime,162279,30834
420,GLK,Bugatti,Divo,1998,FloralWhite,23041,18349
420,ANE,Rolls-Royce,Phantom,1997,Ivory,177501,26389
420,JRM,Acura,TSX,2020,Tomato,198440,36392
420,XIC,Audi,Q8,2003,SlateBlue,45131,16360
420,ZQU,Porsche,911 GT3,2023,Beige,98583,15086
420,UEC,Subaru,SVX,2010,Indigo,87837,21859
420,ANI,Acura,ILX,2006,Brown,121125,39103
420,EJQ,Honda,Ridgeline,2022,Violet,62503,17560
420,LPX,Cadillac,XT4,2008,Moccasin,89183,37061
420,EDI,Lamborghini,Centenario,2019,DarkMagenta,83183,26617
