store_id,employee_id,store_name,phone,street,city,country,email,post_code
1943,1886,Garcia  Mathews and Cruz,441-635-39,Chapman Mountains,North Meghanland,Gabon,uoliver@example.net,9552
1944,3224,Stone Ltd,760-047-84,Richard Crossing,West Elizabethhaven,Iran,gsmith@example.com,8428
1945,3104,Murphy  Daniels and Young,572-273-98,Garcia Port,Brookschester,Cayman Islands,briannathompson@example.com,6261
1946,2032,Tran  Dawson and Tyler,345-792-47,Archer Mews,Johnsonburgh,French Polynesia,ryan36@example.com,6371
1947,1876,Maldonado  Cardenas and Copeland,345-779-26,Travis Branch,East Michellefurt,Libyan Arab Jamahiriya,garrisonisaac@example.net,8025
1948,3068,Snyder LLC,663-254-95,Heather Cliffs,Lake Dawn,Moldova,garciajoshua@example.org,7581
1949,2419,Green  Davenport and Bradford,641-586-49,Mora Courts,Bankschester,Cote d'Ivoire,christophercarpenter@example.com,8980
1950,2782,Cooper-Vincent,374-753-68,Michael Lock,Feliciaside,Micronesia,ashley16@example.org,8238
1951,1457,Warner  Johnson and Aguirre,530-758-80,Ryan Parks,West Alex,China,michael85@example.net,8937
1952,1488,Farmer-Ross,831-950-51,Eric Roads,North Travisstad,Togo,campbellamber@example.org,8362
1953,2015,Garcia  Fry and Jones,451-532-11,Kelly Port,Huffburgh,Zimbabwe,cruzgary@example.net,7506
1954,2387,Green and Sons,913-226-30,Alexander Shores,North Michaelton,Taiwan,samuel72@example.org,7967
1955,2874,Anderson-Lawrence,815-751-71,Elizabeth Plains,Meganview,Chile,bthompson@example.org,7197
1956,3645,Santos LLC,404-028-76,Lin Trafficway,Markbury,Falkland Islands (Malvinas),john24@example.net,8012
1957,1412,Carter-Thomas,422-272-53,Duncan Junctions,South Marcialand,Saint Barthelemy,michelle18@example.net,6603
1958,2831,Martinez  Barnes and Harris,306-596-68,Stanley Divide,New Kristy,Niue,hthomas@example.org,7050
1959,3776,Lawrence-Ryan,167-303-18,Cox Neck,Lake Emily,Kyrgyz Republic,collin22@example.net,9794
1960,3839,Mcdonald  Carroll and Sanchez,902-403-70,Pamela Radial,New Waltermouth,Lesotho,tamara94@example.com,9431
1961,4024,Hamilton  Welch and Scott,970-174-96,Joseph Pike,North Veronicaberg,Italy,swansonpaige@example.org,9682
1962,4144,Rosales Ltd,903-131-17,Thomas Hill,Johntown,Fiji,andersonlatoya@example.com,8979
1963,3373,Mcknight Inc,634-341-07,Gentry Freeway,Campbellstad,Finland,amy94@example.org,7726
1964,1248,Fuller  Martinez and Gentry,270-611-16,Jennifer Road,West Kaitlynton,Mayotte,katherine28@example.org,6783
1965,2610,Cook LLC,233-269-99,Green Extensions,North Suzanneberg,Kazakhstan,gonzalezkari@example.com,7291
1966,1839,Williams  Dunlap and Wood,595-007-66,Wanda Inlet,West Dustin,Comoros,castillokimberly@example.org,9753
1967,3479,Patrick  Herring and Garcia,283-934-22,Hopkins Point,South Angela,New Caledonia,matthewhutchinson@example.com,9399
1968,2791,Martinez Ltd,164-364-66,Cindy Oval,South Kristen,Sweden,kruegerjoseph@example.net,7145
1969,1865,Mcclain-Price,655-009-73,Jason Mountains,Port Andreaside,Hong Kong,brianpowers@example.com,9041
1970,1709,Carter  Cooper and Arnold,861-646-76,Tracy Throughway,South Christopher,Palestinian Territory,pwalker@example.com,6630
1971,926,Stewart-Nicholson,738-558-84,Bradley Corner,Henrychester,Gabon,kathy13@example.net,9504
1972,3682,Chavez  Johnson and Contreras,224-411-89,Jordan Islands,West Rachaelchester,Spain,jacqueline90@example.com,9784
1973,2865,Sullivan  Ford and Flores,221-048-32,Anderson Fork,South Angela,Saint Martin,bruce68@example.net,6292
1974,1275,Green  Martinez and Kelly,805-002-39,Nguyen Fork,East Adamborough,Puerto Rico,tabitha55@example.org,6431
1975,943,Thomas-Williams,553-772-42,Anthony Burgs,Christianmouth,Swaziland,josephsmith@example.com,9346
1976,709,Fischer-Lambert,465-575-30,Smith Bypass,Nancyhaven,Central African Republic,mary68@example.org,9516
1977,3675,Chase  Coleman and Copeland,483-123-12,Daniel Squares,New Courtneytown,Uzbekistan,tonismith@example.com,7156
1978,3491,Moore  Smith and Wagner,168-822-89,Vargas Spring,East Dianeton,Antarctica (the territory South of 60 deg S),bryanamanda@example.net,6864
1979,3810,Peters  Garcia and Murray,966-887-04,Payne Crossroad,Lake Andrea,Guinea-Bissau,yjacobson@example.net,9648
1980,3950,Hamilton  Brown and Johnston,848-898-89,Steven Summit,East Sarahland,Djibouti,znelson@example.org,7386
1981,1332,Trevino PLC,536-661-15,Dennis Estate,North Duanemouth,Guyana,smithsusan@example.com,8223
1982,2096,Jackson  Sanchez and Rivera,397-396-96,Davenport Loop,Hallville,Tonga,amolina@example.com,8560
1983,1515,Mcdaniel Ltd,526-772-40,Russell Haven,East John,Montserrat,tapiaadam@example.com,7055
1984,2676,Hubbard-Hill,976-311-45,Elizabeth Orchard,Heatherstad,Russian Federation,donald99@example.com,8576
1985,1736,Palmer  Raymond and Parker,569-652-52,Castillo Inlet,West Elizabethtown,Thailand,jameswilson@example.net,6842
1986,3642,Shaffer-Perry,706-298-31,Catherine Heights,Wagnerchester,Angola,brittanythompson@example.com,8092
1987,1586,Cook-Patterson,686-904-10,Kelly Keys,Whitehaven,South Africa,petersonkristy@example.org,7931
1988,1234,Holmes PLC,886-247-13,Bates Path,Jimmyburgh,Czech Republic,stephanieweber@example.com,8809
1989,4312,Dunn-Reed,889-550-75,Norman Rapid,Lake Steven,Montserrat,smithtara@example.net,8906
1990,2214,Payne Inc,647-955-74,Sharon Ridges,North William,Oman,smithjohn@example.org,6509
1991,842,Mckenzie LLC,979-404-00,Yates Brook,Shawnside,Liechtenstein,warreneric@example.net,8146
1992,3555,Murphy-Walsh,600-751-16,Kim Plains,Hannahborough,Singapore,justin99@example.com,7975
1993,3492,Boyd-Lyons,968-858-93,Jessica Mountains,Garciamouth,United States Virgin Islands,ygomez@example.net,7744
1994,2878,Pearson  Ross and Harris,267-995-83,Lee Hollow,Kaitlynfurt,Gambia,ywilliams@example.net,6345
1995,2442,Anderson Ltd,930-379-27,Yoder Forge,Lake Zacharyberg,Cocos (Keeling) Islands,egomez@example.com,6652
1996,3810,Johnson and Sons,903-874-64,Brown Forges,Jordanbury,French Guiana,baileykurt@example.com,9641
1997,4015,Thompson-Montgomery,901-341-18,Joshua Shoal,Port David,Djibouti,kgrimes@example.com,9344
1998,644,Jackson-Hart,309-407-03,Rivera Alley,East Jimmy,Mongolia,joseph87@example.net,7128
1999,3538,Riggs Inc,443-104-18,Lopez Mountain,Pattersonborough,Antigua and Barbuda,katieoliver@example.com,6808
2000,1716,Watson  Cruz and Adams,825-504-26,Richard Spurs,Danielbury,Sri Lanka,zharris@example.com,9839
2001,4135,Hines-White,604-900-11,Richard Ramp,Karenside,China,davischristine@example.com,8515
2002,2107,Brown PLC,238-513-90,Mark Points,Andersonhaven,Saint Pierre and Miquelon,howardamber@example.org,9471
2003,1564,Jenkins  Sanchez and Gonzalez,755-715-88,Hensley Hill,Matthewfurt,Barbados,smccormick@example.net,7593
2004,2261,Hamilton  Collins and Hubbard,460-434-21,Gomez Flats,Lisafort,Slovenia,mary10@example.org,9668
2005,3037,Hayden-Myers,301-317-68,Nguyen Prairie,East Justinmouth,Uruguay,scummings@example.net,9784
2006,4603,Chambers Group,629-801-98,Renee Overpass,South Derek,Brazil,hobbsjames@example.net,8407
2007,2594,Davis-Carr,635-965-88,Watson Stream,East Matthew,Seychelles,gomezcrystal@example.net,8847
2008,1624,Wolfe  Collins and Taylor,793-927-62,Barton Garden,Joneschester,Wallis and Futuna,zmartin@example.com,7067
2009,1730,Miller  Hall and Pierce,148-770-75,Taylor Key,Lake Pamela,Israel,sabrina62@example.com,7884
2010,1395,Smith-Mcintyre,133-207-99,Ward Spring,Brownland,China,vhall@example.com,6845
2011,2539,King Ltd,119-015-51,John Union,Kerrside,Mayotte,lucasamanda@example.org,6475
2012,4404,Sanchez  Lopez and Johnson,770-552-92,Chad Summit,Charlesview,Norway,ualvarado@example.org,8733
2013,2733,Cabrera-Ellis,870-984-80,Stephanie Groves,Port Jose,Reunion,pstanton@example.net,8666
2014,3633,Garcia  Bryant and Dean,592-744-76,Anderson Drive,Huffmanton,Sierra Leone,carrdavid@example.net,7921
2015,1839,Burns-Martinez,534-633-08,Garcia Mountains,Williammouth,Guinea-Bissau,andersonjulie@example.com,9226
2016,662,Brown  Baker and Ryan,137-656-70,Hughes Coves,New Timothyton,Antarctica (the territory South of 60 deg S),michael28@example.net,7740
